unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
2159,"Essays, First Series",West,Spiritual Laws,,3.21,Yet without this self-knowledge there may be a sylvan strength and integrity in that which he is.,18
2160,"Essays, First Series",West,Spiritual Laws,,3.22,“A few strong instincts and a few plain rules” suffice us.,11
2161,"Essays, First Series",West,Spiritual Laws,,4.23,My will never gave the images in my mind the rank they now take.,14
2162,"Essays, First Series",West,Spiritual Laws,,4.24,"The regular course of studies, the years of academical and professional education have not yielded me better facts than some idle books under the bench at the Latin School.",29
2163,"Essays, First Series",West,Spiritual Laws,,4.25,What we do not call education is more precious than that which we call so.,15
2164,"Essays, First Series",West,Spiritual Laws,,4.26,"We form no guess, at the time of receiving a thought, of its comparative value.",15
2165,"Essays, First Series",West,Spiritual Laws,,4.27,"And education often wastes its effort in attempts to thwart and balk this natural magnetism, which is sure to select what belongs to it.",24
2166,"Essays, First Series",West,Spiritual Laws,,5.28,In like manner our moral nature is vitiated by any interference of our will.,14
2167,"Essays, First Series",West,Spiritual Laws,,5.29,"People represent virtue as a struggle, and take to themselves great airs upon their attainments, and the question is everywhere vexed when a noble nature is commended, whether the man is not better who strives with temptation.",37
2168,"Essays, First Series",West,Spiritual Laws,,5.30,But there is no merit in the matter.,8
2169,"Essays, First Series",West,Spiritual Laws,,5.31,Either God is there or he is not there.,9
2170,"Essays, First Series",West,Spiritual Laws,,5.32,We love characters in proportion as they are impulsive and spontaneous.,11
2171,"Essays, First Series",West,Spiritual Laws,,5.33,The less a man thinks or knows about his virtues the better we like him.,15
2172,"Essays, First Series",West,Spiritual Laws,,5.34,"Timoleon’s victories are the best victories, which ran and flowed like Homer’s verses, Plutarch said.",17
2173,"Essays, First Series",West,Spiritual Laws,,5.35,"When we see a soul whose acts are all regal, graceful and pleasant as roses, we must thank God that such things can be and are, and not turn sourly on the angel and say ‘Crump is a better man with his grunting resistance to all his native devils.’",49
2174,"Essays, First Series",West,Spiritual Laws,,6.36,Not less conspicuous is the preponderance of nature over will in all practical life.,14
2175,"Essays, First Series",West,Spiritual Laws,,6.37,There is less intention in history than we ascribe to it.,11
2176,"Essays, First Series",West,Spiritual Laws,,6.38,"We impute deep-laid far-sighted plans to Cæsar and Napoleon; but the best of their power was in nature, not in them.",24
2177,"Essays, First Series",West,Spiritual Laws,,6.39,"Men of an extraordinary success, in their honest moments, have always sung, ‘Not unto us, not unto us.’ According to the faith of their times they have built altars to Fortune, or to Destiny, or to St. Julian.",38
2178,"Essays, First Series",West,Spiritual Laws,,6.40,"Their success lay in their parallelism to the course of thought, which found in them an unobstructed channel; and the wonders of which they were the visible conductors seemed to the eye their deed.",34
2179,"Essays, First Series",West,Spiritual Laws,,6.41,Did the wires generate the galvanism?,6
2180,"Essays, First Series",West,Spiritual Laws,,6.42,It is even true that there was less in them on which they could reflect than in another; as the virtue of a pipe is to be smooth and hollow.,30
2181,"Essays, First Series",West,Spiritual Laws,,6.43,That which externally seemed will and immovableness was willingness and self-annihilation.,12
2182,"Essays, First Series",West,Spiritual Laws,,6.44,Could Shakspeare give a theory of Shakspeare?,7
2183,"Essays, First Series",West,Spiritual Laws,,6.45,Could ever a man of prodigious mathematical genius convey to others any insight into his methods?,16
2184,"Essays, First Series",West,Spiritual Laws,,6.46,"If he could communicate that secret it would instantly lose its exaggerated value, blending with the daylight and the vital energy the power to stand and to go.",28
2185,"Essays, First Series",West,Spiritual Laws,,7.47,"The lesson is forcibly taught by these observations that our life might be much easier and simpler than we make it; that the world might be a happier place than it is; that there is no need of struggles, convulsions, and despairs, of the wringing of the hands and the gnashing of the teeth; that we miscreate our own evils.",60
2186,"Essays, First Series",West,Spiritual Laws,,7.48,"We interfere with the optimism of nature; for whenever we get this vantage-ground of the past, or of a wiser mind in the present, we are able to discern that we are begirt with laws which execute themselves.",39
2187,"Essays, First Series",West,Spiritual Laws,,8.49,The face of external nature teaches the same lesson.,9
2188,"Essays, First Series",West,Spiritual Laws,,8.50,Nature will not have us fret and fume.,8
2189,"Essays, First Series",West,Spiritual Laws,,8.51,She does not like our benevolence or our learning much better than she likes our frauds and wars.,18
2190,"Essays, First Series",West,Spiritual Laws,,8.52,"When we come out of the caucus, or the bank, or the Abolition-convention, or the Temperance-meeting, or the Transcendental club into the fields and woods, she says to us, ‘So hot?",33
2191,"Essays, First Series",West,Spiritual Laws,,9.53,We are full of mechanical actions.,6
2192,"Essays, First Series",West,Spiritual Laws,,9.54,"We must needs intermeddle and have things in our own way, until the sacrifices and virtues of society are odious.",20
2193,"Essays, First Series",West,Spiritual Laws,,9.55,Love should make joy; but our benevolence is unhappy.,9
2194,"Essays, First Series",West,Spiritual Laws,,9.56,Our Sunday-schools and churches and pauper-societies are yokes to the neck.,13
2195,"Essays, First Series",West,Spiritual Laws,,9.57,We pain ourselves to please nobody.,6
2196,"Essays, First Series",West,Spiritual Laws,,9.58,"There are natural ways of arriving at the same ends at which these aim, but do not arrive.",18
2197,"Essays, First Series",West,Spiritual Laws,,9.59,Why should all virtue work in one and the same way?,11
2198,"Essays, First Series",West,Spiritual Laws,,9.60,"It is very inconvenient to us country folk, and we do not think any good will come of it.",19
2199,"Essays, First Series",West,Spiritual Laws,,9.61,We have not dollars; merchants have; let them give them.,10
2200,"Essays, First Series",West,Spiritual Laws,,9.62,Farmers will give corn; poets will sing; women will sew; laborers will lend a hand; the children will bring flowers.,20
2201,"Essays, First Series",West,Spiritual Laws,,9.63,And why drag this dead weight of a Sunday-school over the whole Christendom?,14
2202,"Essays, First Series",West,Spiritual Laws,,9.64,It is natural and beautiful that childhood should inquire and maturity should teach; but it is time enough to answer questions when they are asked.,25
2203,"Essays, First Series",West,Spiritual Laws,,9.65,Do not shut up the young people against their will in a pew and force the children to ask them questions for an hour against their will.,27
2204,"Essays, First Series",West,Spiritual Laws,,10.66,"If we look wider, things are all alike; laws and letters and creeds and modes of living seem a travesty of truth.",22
2205,"Essays, First Series",West,Spiritual Laws,,10.67,"Our society is encumbered by ponderous machinery, which resembles the endless aqueducts which the Romans built over hill and dale and which are superseded by the discovery of the law that water rises to the level of its source.",39
2206,"Essays, First Series",West,Spiritual Laws,,10.68,It is a Chinese wall which any nimble Tartar can leap over.,12
2207,"Essays, First Series",West,Spiritual Laws,,10.69,"It is a standing army, not so good as a peace.",11
